No,D/P&BOM 코드,D/P&BOM 내역,설계기능,협력사,직영책임부서,최종 출도가능일자,출도실적
2265,DPBOM000008539,Supp 제작,F9,D1,D8,2022-09-05,2022-09-04
2266,DPBOM000008540,Supp 제작,F3,,D5,2022-09-05,2022-09-05
2267,DPBOM000008541,철의장,F9,D1,D8,2022-09-05,2022-09-04
2268,DPBOM000008542,의장(설치),F1,,D3,2022-09-29,2022-09-29
2269,DPBOM000008543,의장(설치),F4,,D6,2022-10-02,2022-10-02
2270,DPBOM000008544,의장(설치),F6,,D8,2022-10-02,2022-10-02
2271,DPBOM000008545,철의장,F1,,D3,2022-09-03,2022-09-03
2272,DPBOM000008546,철의장,F4,,D6,2022-09-05,2022-09-05
2273,DPBOM000008547,의장(설치),F9,D1,D8,2022-10-02,2022-10-02
2274,DPBOM000008548,철의장,F9,D1,D8,2022-09-05,2022-09-08
2275,DPBOM000008549,계획,F9,D1,D8,2022-08-13,2022-08-08
2276,DPBOM000008550,계획,F5,,D7,2022-08-13,2022-08-13
2277,DPBOM000008551,의장,F6,,D8,2022-10-10,2022-08-22
2278,DPBOM000008552,의장,F9,D1,D8,2022-10-10,2022-10-02
2279,DPBOM000008553,의장,F5,,D7,2022-10-10,2022-10-09
2280,DPBOM000008554,철의장,F6,,D8,2022-08-22,2022-06-23
2281,DPBOM000008555,의장(설치),F6,,D8,2022-10-15,2022-10-14
2282,DPBOM000008556,의장(설치),F6,,D8,2022-10-15,2022-10-14
2283,DPBOM000008557,의장(설치),F6,,D8,2022-10-15,2022-10-13
2284,DPBOM000008558,목의,F6,,D8,2022-09-19,2022-09-18
2285,DPBOM000008559,의장(설치),F5,,D7,2022-10-15,2022-10-10
2286,DPBOM000008560,철의장,F5,,D7,2022-09-19,2022-09-19
2287,DPBOM000008561,의장(설치),F9,D1,D8,2022-10-03,2022-10-02
2288,DPBOM000008562,의장(설치),F3,,D5,2022-10-03,2022-10-03
2289,DPBOM000008563,제작,F9,D1,D8,2022-09-08,2022-09-04
2290,DPBOM000008564,제작,F3,,D5,2022-09-08,2022-09-08
2291,DPBOM000008565,Supp 제작,F9,D1,D8,2022-09-08,2022-09-04
2292,DPBOM000008566,Supp 제작,F3,,D5,2022-09-08,2022-09-08
2293,DPBOM000008567,철의장,F9,D1,D8,2022-09-08,2022-09-04
2294,DPBOM000008568,의장(설치),F1,,D3,2022-09-30,2022-09-30
2295,DPBOM000008569,의장(설치),F4,,D6,2022-10-03,2022-10-02
2296,DPBOM000008570,의장(설치),F1,,D3,2022-09-30,2022-09-29
2297,DPBOM000008571,의장(설치),F6,,D8,2022-10-03,2022-10-02
2298,DPBOM000008572,철의장,F1,,D3,2022-09-04,2022-08-29
2299,DPBOM000008573,철의장,F4,,D6,2022-09-08,2022-09-08
2300,DPBOM000008574,의장(설치),F9,D1,D8,2022-10-03,2022-10-02
2301,DPBOM000008575,철의장,F9,D1,D8,2022-09-08,2022-08-21
2302,DPBOM000008576,의장(설치),F6,,D8,2022-10-15,2022-10-14
2303,DPBOM000008577,의장(설치),F6,,D8,2022-10-15,2022-10-14
2304,DPBOM000008578,의장(설치),F6,,D8,2022-10-15,2022-10-13
2305,DPBOM000008579,목의,F6,,D8,2022-09-19,2022-09-18
2306,DPBOM000008580,의장(설치),F5,,D7,2022-10-15,2022-10-10
2307,DPBOM000008581,철의장,F5,,D7,2022-09-19,2022-09-19
2308,DPBOM000008582,의장(설치),F9,D1,D8,2022-10-03,2022-10-02
2309,DPBOM000008583,제작,F9,D1,D8,2022-09-08,2022-09-04
2310,DPBOM000008584,Supp 제작,F9,D1,D8,2022-09-08,2022-09-04
2311,DPBOM000008585,철의장,F9,D1,D8,2022-09-08,2022-09-04
2312,DPBOM000008586,의장(설치),F1,,D3,2022-09-30,2022-09-30
2313,DPBOM000008587,의장(설치),F4,,D6,2022-10-03,2022-10-02
2314,DPBOM000008588,의장(설치),F1,,D3,2022-09-30,2022-09-29
2315,DPBOM000008589,의장(설치),F6,,D8,2022-10-03,2022-10-02
2316,DPBOM000008590,철의장,F1,,D3,2022-09-04,2022-08-29
2317,DPBOM000008591,철의장,F4,,D6,2022-09-08,2022-09-08
2318,DPBOM000008592,의장(설치),F9,D1,D8,2022-10-03,2022-10-02
2319,DPBOM000008593,철의장,F9,D1,D8,2022-09-08,2022-08-21
2320,DPBOM000000277,계획,F9,,D8,2022-08-18,2022-08-15
2321,DPBOM000005706,계획,F5,,D7,2022-08-18,2022-08-18
2322,DPBOM000008596,계획,F4,,D6,2022-08-18,2022-08-18
2323,DPBOM000008597,계획,F3,,D5,2022-08-18,2022-08-18
2324,DPBOM000002268,의장,F6,,D8,2022-10-15,2022-08-22
2325,DPBOM000002269,의장,F9,,D8,2022-10-15,2022-08-15
2326,DPBOM000008600,의장,F5,,D7,2022-10-15,2022-10-14
2327,DPBOM000000431,철의장,F6,,D8,2022-09-02,2022-06-23
2328,DPBOM000008602,의장(설치),F6,,D8,2022-10-20,2022-10-14
2329,DPBOM000002221,의장(설치),F6,,D8,2022-10-20,2022-10-18
2330,DPBOM000002222,의장(설치),F6,,D8,2022-10-20,2022-10-13
2331,DPBOM000001119,목의,F6,,D8,2022-09-24,2022-09-18
2332,DPBOM000008606,의장(설치),F8,,D5,2022-10-20,2022-10-03
2333,DPBOM000008607,철의장,F8,,D5,2022-09-24,2022-10-06
2334,DPBOM000002224,의장(설치),F5,,D7,2022-10-20,2022-10-20
2335,DPBOM000000950,철의장,F5,,D7,2022-09-24,2022-09-25
2336,DPBOM000005718,의장(설치),F9,,D8,2022-10-08,2022-10-08
2337,DPBOM000008611,의장(설치),F3,,D5,2022-10-08,2022-10-07
2338,DPBOM000000951,제작,F9,,D8,2022-09-11,2022-09-11
2339,DPBOM000008613,제작,F3,,D5,2022-09-11,2022-09-11
2340,DPBOM000000952,Supp 제작,F9,,D8,2022-09-11,2022-09-11
2341,DPBOM000008615,Supp 제작,F3,,D5,2022-09-11,2022-09-10
2342,DPBOM000000953,철의장,F9,,D8,2022-09-11,2022-09-04
2343,DPBOM000008617,제작,F3,,D5,2022-08-22,2022-08-22
2344,DPBOM000008618,Supp 제작,F3,,D5,2022-08-22,2022-08-22
2345,DPBOM000005724,의장(설치),F1,,D3,2022-10-06,2022-09-29
2346,DPBOM000008620,의장(설치),F4,,D6,2022-10-08,2022-10-02
2347,DPBOM000002183,의장(설치),F6,,D8,2022-10-08,2022-10-02
2348,DPBOM000005726,철의장,F1,,D3,2022-09-09,2022-09-09
2349,DPBOM000008623,철의장,F4,,D6,2022-09-11,2022-09-11
2350,DPBOM000001245,의장(설치),F9,,D8,2022-10-08,2022-10-08
2351,DPBOM000000954,철의장,F9,,D8,2022-09-11,2022-09-11
2352,DPBOM000008626,의장(설치),F6,,D8,2022-10-20,2022-10-14
2353,DPBOM000002225,의장(설치),F6,,D8,2022-10-20,2022-10-18
2354,DPBOM000002226,의장(설치),F6,,D8,2022-10-20,2022-10-13
2355,DPBOM000001120,목의,F6,,D8,2022-09-24,2022-09-18
2356,DPBOM000002228,의장(설치),F5,,D7,2022-10-20,2022-10-20
2357,DPBOM000001121,철의장,F5,,D7,2022-09-24,2022-09-25
2358,DPBOM000005737,의장(설치),F9,,D8,2022-10-08,2022-10-08
2359,DPBOM000008633,의장(설치),F3,,D5,2022-10-08,2022-10-07
2360,DPBOM000000982,제작,F9,,D8,2022-09-11,2022-09-11
2361,DPBOM000008635,제작,F3,,D5,2022-09-11,2022-09-11
2362,DPBOM000000983,Supp 제작,F9,,D8,2022-09-11,2022-09-11
2363,DPBOM000008637,Supp 제작,F3,,D5,2022-09-11,2022-09-10
2364,DPBOM000000984,철의장,F9,,D8,2022-09-11,2022-09-04
2365,DPBOM000008639,제작,F3,,D5,2022-08-22,2022-08-22
2366,DPBOM000008640,Supp 제작,F3,,D5,2022-08-22,2022-08-22
2367,DPBOM000008641,의장(설치),F1,,D3,2022-10-06,2022-09-29
2368,DPBOM000008642,의장(설치),F4,,D6,2022-10-08,2022-10-02
2369,DPBOM000002186,의장(설치),F6,,D8,2022-10-08,2022-10-02
2370,DPBOM000008644,철의장,F1,,D3,2022-09-09,2022-09-09
2371,DPBOM000008645,철의장,F4,,D6,2022-09-11,2022-09-11
2372,DPBOM000001277,의장(설치),F9,,D8,2022-10-08,2022-10-08
2373,DPBOM000000985,철의장,F9,,D8,2022-09-11,2022-08-21
2374,DPBOM000008648,계획,F9,,D8,2022-09-04,2022-08-15
2375,DPBOM000008649,계획,F5,,D7,2022-09-04,2022-09-04
2376,DPBOM000008650,의장,F9,,D8,2022-10-28,2022-08-15
2377,DPBOM000008651,의장,F5,,D7,2022-10-28,2022-10-14
2378,DPBOM000008652,의장(설치),F6,,D8,2022-10-28,2022-10-14
2379,DPBOM000008653,의장(설치),F5,,D7,2022-10-28,2022-10-20
2380,DPBOM000008654,철의장,F5,,D7,2022-10-03,2022-10-01
2381,DPBOM000008655,의장(설치),F9,,D8,2022-10-21,2022-10-08
2382,DPBOM000008656,제작,F3,,D5,2022-09-10,2022-09-10
2383,DPBOM000008657,Supp 제작,F3,,D5,2022-09-10,2022-09-10
2384,DPBOM000008658,의장(설치),F6,,D8,2022-10-21,2022-10-02
2385,DPBOM000008659,의장(설치),F9,,D8,2022-10-21,2022-10-08
2386,DPBOM000008660,계획,F9,,D8,2022-09-04,2022-08-15
2387,DPBOM000008661,계획,F5,,D7,2022-09-04,2022-09-04
2388,DPBOM000008662,의장,F9,,D8,2022-10-28,2022-08-15
2389,DPBOM000008663,의장(설치),F6,,D8,2022-10-28,2022-10-14
2390,DPBOM000008664,의장(설치),F5,,D7,2022-10-28,2022-10-20
2391,DPBOM000008665,철의장,F5,,D7,2022-10-03,2022-10-01
2392,DPBOM000008666,의장(설치),F9,,D8,2022-10-21,2022-10-08
2393,DPBOM000008667,제작,F9,,D8,2022-09-25,2022-09-11
2394,DPBOM000008668,제작,F3,,D5,2022-09-10,2022-09-10
2395,DPBOM000008669,Supp 제작,F3,,D5,2022-09-10,2022-09-10
2396,DPBOM000008670,의장(설치),F4,,D6,2022-10-21,2022-10-02
2397,DPBOM000008671,의장(설치),F6,,D8,2022-10-21,2022-10-02
2398,DPBOM000008672,철의장,F4,,D6,2022-09-25,2022-09-25
2399,DPBOM000008673,의장(설치),F9,,D8,2022-10-21,2022-10-08
2400,DPBOM000008674,의장(설치),F6,,D8,2022-10-28,2022-10-14
2401,DPBOM000008675,의장(설치),F5,,D7,2022-10-28,2022-10-20
2402,DPBOM000008676,철의장,F5,,D7,2022-10-03,2022-10-01
2403,DPBOM000008677,의장(설치),F9,,D8,2022-10-21,2022-10-08
2404,DPBOM000008678,제작,F9,,D8,2022-09-25,2022-09-11
2405,DPBOM000008679,Supp 제작,F9,,D8,2022-09-25,2022-09-11
2406,DPBOM000008680,제작,F3,,D5,2022-09-10,2022-09-10
2407,DPBOM000008681,Supp 제작,F3,,D5,2022-09-10,2022-09-10
2408,DPBOM000008682,의장(설치),F6,,D8,2022-10-21,2022-10-02
2409,DPBOM000008683,의장(설치),F9,,D8,2022-10-21,2022-10-08
2410,DPBOM000000297,계획,F9,D1,D8,2022-08-22,2022-08-21
2411,DPBOM000005781,계획,F5,,D7,2022-08-22,2022-08-22
2412,DPBOM000008686,계획,F4,,D6,2022-08-22,2022-08-22
2413,DPBOM000008687,계획,F3,,D5,2022-08-22,2022-08-22
2414,DPBOM000002299,의장,F9,D1,D8,2022-10-21,2022-10-20
2415,DPBOM000008689,의장(설치),F6,,D8,2022-10-24,2022-10-14
2416,DPBOM000008690,의장(설치),F6,,D8,2022-10-24,2022-10-24
2417,DPBOM000008691,의장(설치),F6,,D8,2022-10-24,2022-10-13
2418,DPBOM000008692,목의,F6,,D8,2022-09-30,2022-09-18
2419,DPBOM000008693,의장(설치),F5,,D7,2022-10-10,2022-10-10
2420,DPBOM000008694,철의장,F5,,D7,2022-09-29,2022-09-26
2421,DPBOM000000808,의장(설치),F9,D1,D8,2022-10-14,2022-10-14
2422,DPBOM000008696,의장(설치),F3,,D5,2022-10-14,2022-10-07
2423,DPBOM000008697,제작,F9,D1,D8,2022-09-18,2022-09-16
2424,DPBOM000008698,제작,F3,,D5,2022-09-18,2022-09-12
2425,DPBOM000008699,Supp 제작,F9,D1,D8,2022-09-18,2022-09-17
2426,DPBOM000008700,Supp 제작,F3,,D5,2022-09-18,2022-09-12
2427,DPBOM000008701,철의장,F9,D1,D8,2022-09-18,2022-09-18
2428,DPBOM000008702,의장(설치),F1,,D3,2022-10-14,2022-09-29
2429,DPBOM000008703,의장(설치),F4,,D6,2022-10-14,2022-10-02
2430,DPBOM000008704,의장(설치),F6,,D8,2022-10-14,2022-10-02
2431,DPBOM000008705,철의장,F4,,D6,2022-09-18,2022-09-18
2432,DPBOM000000809,의장(설치),F9,D1,D8,2022-10-14,2022-10-14
2433,DPBOM000008707,철의장,F9,D1,D8,2022-09-18,2022-09-17
2434,DPBOM000008708,계획,F9,D1,D8,2022-08-22,2022-08-21
2435,DPBOM000008709,계획,F5,,D7,2022-08-22,2022-08-22
2436,DPBOM000008710,의장,F6,,D8,2022-10-21,2022-08-22
2437,DPBOM000008711,의장,F9,D1,D8,2022-10-21,2022-10-20
2438,DPBOM000008712,철의장,F6,,D8,2022-09-08,2022-06-23
2439,DPBOM000008713,의장(설치),F6,,D8,2022-10-24,2022-10-14
2440,DPBOM000008714,의장(설치),F6,,D8,2022-10-24,2022-10-24
2441,DPBOM000008715,의장(설치),F6,,D8,2022-10-24,2022-10-13
2442,DPBOM000008716,목의,F6,,D8,2022-09-30,2022-09-18
2443,DPBOM000008717,의장(설치),F5,,D7,2022-10-10,2022-10-10
2444,DPBOM000008718,철의장,F5,,D7,2022-09-29,2022-09-26
2445,DPBOM000008719,의장(설치),F9,D1,D8,2022-10-14,2022-10-14
2446,DPBOM000008720,의장(설치),F3,,D5,2022-10-14,2022-10-07
2447,DPBOM000008721,제작,F9,D1,D8,2022-09-18,2022-09-17
2448,DPBOM000008722,제작,F3,,D5,2022-09-18,2022-09-12
2449,DPBOM000008723,Supp 제작,F9,D1,D8,2022-09-18,2022-09-17
2450,DPBOM000008724,Supp 제작,F3,,D5,2022-09-18,2022-09-12
2451,DPBOM000008725,철의장,F9,D1,D8,2022-09-18,2022-09-04
2452,DPBOM000008726,의장(설치),F1,,D3,2022-10-14,2022-09-29
2453,DPBOM000008727,의장(설치),F4,,D6,2022-10-14,2022-10-02
2454,DPBOM000008728,의장(설치),F6,,D8,2022-10-14,2022-10-02
2455,DPBOM000008729,철의장,F4,,D6,2022-09-18,2022-09-18
2456,DPBOM000008730,의장(설치),F9,D1,D8,2022-10-14,2022-10-14
2457,DPBOM000008731,철의장,F9,D1,D8,2022-09-18,2022-08-21
2458,DPBOM000008732,의장(설치),F6,,D8,2022-10-24,2022-10-14
2459,DPBOM000008733,의장(설치),F6,,D8,2022-10-24,2022-10-24
2460,DPBOM000008734,의장(설치),F6,,D8,2022-10-24,2022-10-13
2461,DPBOM000008735,목의,F6,,D8,2022-09-30,2022-09-18
2462,DPBOM000008736,의장(설치),F5,,D7,2022-10-10,2022-10-10
2463,DPBOM000008737,철의장,F5,,D7,2022-09-29,2022-09-26
2464,DPBOM000008738,의장(설치),F9,D1,D8,2022-10-14,2022-10-14
2465,DPBOM000008739,의장(설치),F3,,D5,2022-10-14,2022-10-07
2466,DPBOM000008740,제작,F9,D1,D8,2022-09-18,2022-09-17
2467,DPBOM000008741,제작,F3,,D5,2022-09-18,2022-09-12
2468,DPBOM000008742,Supp 제작,F9,D1,D8,2022-09-18,2022-09-17
2469,DPBOM000008743,Supp 제작,F3,,D5,2022-09-18,2022-09-12
2470,DPBOM000008744,철의장,F9,D1,D8,2022-09-18,2022-09-04
2471,DPBOM000008745,의장(설치),F1,,D3,2022-10-14,2022-09-29
2472,DPBOM000008746,의장(설치),F4,,D6,2022-10-14,2022-10-02
2473,DPBOM000008747,의장(설치),F6,,D8,2022-10-14,2022-10-02
2474,DPBOM000008748,철의장,F4,,D6,2022-09-18,2022-09-18
2475,DPBOM000008749,의장(설치),F9,D1,D8,2022-10-14,2022-10-14
2476,DPBOM000008750,철의장,F9,D1,D8,2022-09-18,2022-08-21
2477,DPBOM000000348,계획,F9,D1,D8,2022-09-02,2022-09-01
2478,DPBOM000005828,계획,F5,,D7,2022-09-02,2022-09-02
2479,DPBOM000008753,계획,F4,,D6,2022-09-02,2022-09-02
2480,DPBOM000008754,계획,F3,,D5,2022-09-02,2022-09-02
2481,DPBOM000002310,의장,F6,,D8,2022-10-24,2022-08-22
2482,DPBOM000002311,의장,F9,D1,D8,2022-10-24,2022-10-22
2483,DPBOM000000531,철의장,F6,,D8,2022-09-11,2022-06-23
2484,DPBOM000008758,의장(설치),F6,,D8,2022-10-29,2022-10-14
2485,DPBOM000002386,의장(설치),F6,,D8,2022-10-29,2022-10-29
2486,DPBOM000002387,의장(설치),F6,,D8,2022-10-29,2022-10-13
2487,DPBOM000001153,목의,F6,,D8,2022-10-06,2022-09-19
2488,DPBOM000002388,의장(설치),F5,,D7,2022-10-29,2022-10-29
2489,DPBOM000001026,철의장,F5,,D7,2022-10-06,2022-09-27
2490,DPBOM000005839,의장(설치),F9,D1,D8,2022-10-17,2022-10-17
2491,DPBOM000008765,의장(설치),F3,,D5,2022-10-17,2022-10-07
2492,DPBOM000001027,제작,F9,D1,D8,2022-09-23,2022-09-23
2493,DPBOM000008767,제작,F3,,D5,2022-09-23,2022-09-19
2494,DPBOM000001028,Supp 제작,F9,D1,D8,2022-09-23,2022-09-23
2495,DPBOM000008769,Supp 제작,F3,,D5,2022-09-23,2022-09-19
2496,DPBOM000001683,철의장,F9,D1,D8,2022-09-23,2022-09-04
2497,DPBOM000008771,의장(설치),F4,,D6,2022-10-17,2022-10-02
2498,DPBOM000002245,의장(설치),F6,,D8,2022-10-17,2022-10-02
2499,DPBOM000008773,철의장,F4,,D6,2022-09-23,2022-09-18
2500,DPBOM000002289,의장(설치),F9,D1,D8,2022-10-17,2022-10-17
2501,DPBOM000001029,철의장,F9,D1,D8,2022-09-23,2022-08-21
2502,DPBOM000008776,의장(설치),F6,,D8,2022-10-29,2022-10-14
2503,DPBOM000002389,의장(설치),F6,,D8,2022-10-29,2022-10-29
2504,DPBOM000002390,의장(설치),F6,,D8,2022-10-29,2022-10-13
2505,DPBOM000001154,목의,F6,,D8,2022-10-06,2022-09-19
2506,DPBOM000002391,의장(설치),F5,,D7,2022-10-29,2022-10-29
2507,DPBOM000001138,철의장,F5,,D7,2022-10-06,2022-09-27
2508,DPBOM000005851,의장(설치),F9,D1,D8,2022-10-17,2022-10-17
2509,DPBOM000008783,의장(설치),F3,,D5,2022-10-17,2022-10-07
2510,DPBOM000001069,제작,F9,D1,D8,2022-09-23,2022-09-23
2511,DPBOM000008785,제작,F3,,D5,2022-09-23,2022-09-19
2512,DPBOM000001070,Supp 제작,F9,D1,D8,2022-09-23,2022-09-23
2513,DPBOM000008787,Supp 제작,F3,,D5,2022-09-23,2022-09-19
2514,DPBOM000001071,철의장,F9,D1,D8,2022-09-23,2022-09-04
2515,DPBOM000008789,의장(설치),F4,,D6,2022-10-17,2022-10-02
2516,DPBOM000002247,의장(설치),F6,,D8,2022-10-17,2022-10-02
2517,DPBOM000008791,철의장,F4,,D6,2022-09-23,2022-09-18
2518,DPBOM000002290,의장(설치),F9,D1,D8,2022-10-17,2022-10-17
2519,DPBOM000001072,철의장,F9,D1,D8,2022-09-23,2022-08-21
2520,DPBOM000000432,계획,F9,D1,D8,2022-09-05,2022-09-04
2521,DPBOM000005858,계획,F5,,D7,2022-09-05,2022-09-05
2522,DPBOM000008796,계획,F4,,D6,2022-09-05,2022-09-05
2523,DPBOM000008797,계획,F3,,D5,2022-09-05,2022-09-05
2524,DPBOM000002434,의장,F6,,D8,2022-10-29,2022-08-22
2525,DPBOM000002435,의장,F9,D1,D8,2022-10-29,2022-10-28
2526,DPBOM000000596,철의장,F6,,D8,2022-09-17,2022-06-23
2527,DPBOM000008801,의장(설치),F6,,D8,2022-11-03,2022-10-14
2528,DPBOM000008802,의장(설치),F6,,D8,2022-11-03,2022-11-03
2529,DPBOM000008803,의장(설치),F6,,D8,2022-11-03,2022-10-13
2530,DPBOM000008804,목의,F6,,D8,2022-10-09,2022-09-19
2531,DPBOM000008805,의장(설치),F5,,D7,2022-11-03,2022-11-03
2532,DPBOM000008806,철의장,F5,,D7,2022-10-09,2022-09-29
2533,DPBOM000008807,의장(설치),F9,D1,D8,2022-10-22,2022-10-22
2534,DPBOM000008808,의장(설치),F3,,D5,2022-10-22,2022-10-07
2535,DPBOM000008809,제작,F9,D1,D8,2022-09-26,2022-09-25
2536,DPBOM000008810,제작,F3,,D5,2022-09-26,2022-09-19
2537,DPBOM000008811,Supp 제작,F9,D1,D8,2022-09-26,2022-09-25
2538,DPBOM000008812,Supp 제작,F3,,D5,2022-09-26,2022-09-19
2539,DPBOM000008813,철의장,F9,D1,D8,2022-09-26,2022-09-04
2540,DPBOM000008814,의장(설치),F4,,D6,2022-10-22,2022-10-02
2541,DPBOM000008815,의장(설치),F6,,D8,2022-10-22,2022-10-02
2542,DPBOM000008816,철의장,F4,,D6,2022-09-26,2022-09-18
2543,DPBOM000008817,의장(설치),F9,D1,D8,2022-10-22,2022-10-22
2544,DPBOM000008818,철의장,F9,D1,D8,2022-09-26,2022-08-21
2545,DPBOM000008819,의장(설치),F6,,D8,2022-11-03,2022-10-14
2546,DPBOM000008820,의장(설치),F6,,D8,2022-11-03,2022-11-03
2547,DPBOM000008821,의장(설치),F6,,D8,2022-11-03,2022-10-13
2548,DPBOM000008822,목의,F6,,D8,2022-10-09,2022-09-19
2549,DPBOM000008823,의장(설치),F5,,D7,2022-11-03,2022-11-03
2550,DPBOM000008824,철의장,F5,,D7,2022-10-09,2022-09-29
2551,DPBOM000008825,의장(설치),F9,D1,D8,2022-10-22,2022-10-22
2552,DPBOM000008826,의장(설치),F3,,D5,2022-10-22,2022-10-07
2553,DPBOM000008827,제작,F9,D1,D8,2022-09-26,2022-09-25
2554,DPBOM000008828,제작,F3,,D5,2022-09-26,2022-09-19
2555,DPBOM000008829,Supp 제작,F9,D1,D8,2022-09-26,2022-09-25
2556,DPBOM000008830,Supp 제작,F3,,D5,2022-09-26,2022-09-19
2557,DPBOM000008831,철의장,F9,D1,D8,2022-09-26,2022-09-04
2558,DPBOM000008832,의장(설치),F4,,D6,2022-10-22,2022-10-02
2559,DPBOM000008833,의장(설치),F6,,D8,2022-10-22,2022-10-02
2560,DPBOM000008834,철의장,F4,,D6,2022-09-26,2022-09-18
2561,DPBOM000008835,의장(설치),F9,D1,D8,2022-10-22,2022-10-22
2562,DPBOM000008836,철의장,F9,D1,D8,2022-09-26,2022-08-21
2563,DPBOM000005875,계획,F9,D1,D8,2022-09-10,2022-09-09
2564,DPBOM000005876,계획,F5,,D7,2022-09-10,2022-09-10
2565,DPBOM000008839,계획,F4,,D6,2022-09-10,2022-09-10
2566,DPBOM000008840,계획,F3,,D5,2022-09-10,2022-09-10
2567,DPBOM000005877,의장,F6,,D8,2022-11-03,2022-08-22
2568,DPBOM000005878,의장,F9,D1,D8,2022-11-03,2022-10-31
2569,DPBOM000008843,의장,F5,,D7,2022-11-03,2022-11-03
2570,DPBOM000005879,철의장,F6,,D8,2022-09-22,2022-06-23
2571,DPBOM000008845,의장(설치),F6,,D8,2022-11-06,2022-10-14
2572,DPBOM000008846,의장(설치),F6,,D8,2022-11-06,2022-11-03
2573,DPBOM000008847,의장(설치),F6,,D8,2022-11-06,2022-10-13
2574,DPBOM000008848,목의,F6,,D8,2022-10-14,2022-09-19
2575,DPBOM000008849,의장(설치),F5,,D7,2022-11-06,2022-11-06
2576,DPBOM000008850,철의장,F5,,D7,2022-10-14,2022-09-29
2577,DPBOM000008851,의장(설치),F9,D1,D8,2022-10-27,2022-10-24
2578,DPBOM000008852,의장(설치),F3,,D5,2022-10-27,2022-10-07
2579,DPBOM000008853,제작,F9,D1,D8,2022-10-02,2022-10-02
2580,DPBOM000008854,제작,F3,,D5,2022-10-02,2022-09-19
2581,DPBOM000008855,Supp 제작,F9,D1,D8,2022-10-02,2022-10-02
2582,DPBOM000008856,Supp 제작,F3,,D5,2022-10-02,2022-09-19
2583,DPBOM000008857,철의장,F9,D1,D8,2022-10-02,2022-09-04
2584,DPBOM000008858,의장(설치),F4,,D6,2022-10-27,2022-10-02
2585,DPBOM000008859,의장(설치),F6,,D8,2022-10-27,2022-10-02
2586,DPBOM000008860,철의장,F4,,D6,2022-10-02,2022-09-18
2587,DPBOM000008861,의장(설치),F9,D1,D8,2022-10-27,2022-10-24
2588,DPBOM000008862,철의장,F9,D1,D8,2022-10-02,2022-10-02
2589,DPBOM000008863,의장(설치),F6,,D8,2022-11-06,2022-10-14
2590,DPBOM000008864,의장(설치),F6,,D8,2022-11-06,2022-11-03
2591,DPBOM000008865,의장(설치),F6,,D8,2022-11-06,2022-10-13
2592,DPBOM000008866,목의,F6,,D8,2022-10-14,2022-09-19
2593,DPBOM000008867,의장(설치),F5,,D7,2022-11-06,2022-11-06
2594,DPBOM000008868,철의장,F5,,D7,2022-10-14,2022-09-29
2595,DPBOM000008869,의장(설치),F9,D1,D8,2022-10-27,2022-10-24
2596,DPBOM000008870,의장(설치),F3,,D5,2022-10-27,2022-10-07
2597,DPBOM000008871,제작,F9,D1,D8,2022-10-02,2022-10-02
2598,DPBOM000008872,제작,F3,,D5,2022-10-02,2022-09-19
2599,DPBOM000008873,Supp 제작,F9,D1,D8,2022-10-02,2022-10-02
2600,DPBOM000008874,Supp 제작,F3,,D5,2022-10-02,2022-09-19
2601,DPBOM000008875,철의장,F9,D1,D8,2022-10-02,2022-09-04
2602,DPBOM000008876,의장(설치),F4,,D6,2022-10-27,2022-10-02
2603,DPBOM000008877,의장(설치),F6,,D8,2022-10-27,2022-10-02
2604,DPBOM000008878,철의장,F4,,D6,2022-10-02,2022-09-18
2605,DPBOM000008879,의장(설치),F9,D1,D8,2022-10-27,2022-10-24
2606,DPBOM000008880,철의장,F9,D1,D8,2022-10-02,2022-08-21
2607,DPBOM000005891,계획,F9,,D8,2022-09-17,2022-09-17
2608,DPBOM000005892,계획,F5,,D7,2022-09-17,2022-09-17
2609,DPBOM000008883,계획,F4,,D6,2022-09-17,2022-09-17
2610,DPBOM000008884,계획,F3,,D5,2022-09-17,2022-09-17
2611,DPBOM000005893,의장,F9,,D8,2022-11-07,2022-09-17
2612,DPBOM000008886,의장(설치),F6,,D8,2022-11-11,2022-10-14
2613,DPBOM000005895,의장(설치),F6,,D8,2022-11-11,2022-11-03
2614,DPBOM000005896,의장(설치),F6,,D8,2022-11-11,2022-10-13
2615,DPBOM000005897,목의,F6,,D8,2022-10-17,2022-09-19
2616,DPBOM000005898,의장(설치),F5,,D7,2022-11-11,2022-11-10
2617,DPBOM000005899,철의장,F5,,D7,2022-10-17,2022-09-29
2618,DPBOM000005900,의장(설치),F9,,D8,2022-10-31,2022-10-31
2619,DPBOM000008893,의장(설치),F3,,D5,2022-10-31,2022-10-07
2620,DPBOM000005901,제작,F9,,D8,2022-10-08,2022-10-08
2621,DPBOM000008895,제작,F3,,D5,2022-10-08,2022-09-19
2622,DPBOM000005902,Supp 제작,F9,,D8,2022-10-08,2022-10-08
2623,DPBOM000008897,Supp 제작,F3,,D5,2022-10-08,2022-09-19
2624,DPBOM000005903,철의장,F9,,D8,2022-10-08,2022-09-04
2625,DPBOM000008899,의장(설치),F4,,D6,2022-10-31,2022-10-02
2626,DPBOM000005904,의장(설치),F6,,D8,2022-10-31,2022-10-02
2627,DPBOM000008901,철의장,F4,,D6,2022-10-08,2022-09-25
